generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
771,10000,82.87544554455445,110.0,1.0,1.0,1.0,54,129.7717
772,10000,83.98930693069308,108.0,1.0,1.0,1.0,53,130.124
773,10000,82.26158415841584,107.0,1.0,1.0,1.0,54,130.1009
774,10000,83.88455445544554,106.0,1.0,1.0,1.0,65,130.2223
775,10000,81.99227722772277,104.0,1.0,1.0,1.0,55,130.1859
776,10000,82.5720792079208,105.0,1.0,1.0,1.0,64,130.2386
777,10000,82.52178217821782,103.0,1.0,1.0,1.0,62,130.4051
778,10000,82.45960396039604,107.0,1.0,1.0,1.0,68,130.3945
779,10000,84.08673267326732,108.0,1.0,1.0,1.0,51,130.458
780,10000,82.35742574257426,108.0,1.0,1.0,1.0,51,130.9019
781,10000,83.12376237623762,107.0,1.0,1.0,1.0,48,130.8993
782,10000,82.68653465346534,109.0,1.0,1.0,1.0,42,131.001
783,10000,85.28118811881188,108.0,1.0,1.0,1.0,37,131.2548
784,10000,85.28772277227723,113.0,1.0,1.0,1.0,41,131.2851
785,10000,85.26336633663367,110.0,1.0,1.0,1.0,47,131.2298
786,10000,83.6770297029703,110.0,1.0,1.0,1.0,53,131.5476
787,10000,84.04534653465346,110.0,1.0,1.0,1.0,50,131.8414
788,10000,82.8170297029703,107.0,1.0,1.0,1.0,46,131.8781
789,10000,87.15623762376238,112.0,1.0,1.0,1.0,46,131.7872
790,10000,84.29920792079209,115.0,1.0,1.0,1.0,44,132.0585
791,10000,83.79683168316832,113.0,1.0,1.0,1.0,48,132.3778
792,10000,86.03386138613861,111.0,1.0,1.0,1.0,47,132.5373
793,10000,83.9089108910891,109.0,1.0,1.0,1.0,47,132.5892
794,10000,83.09029702970297,108.0,1.0,1.0,1.0,56,133.0219
795,10000,84.81386138613861,111.0,1.0,1.0,1.0,56,133.3121
796,10000,86.03108910891089,107.0,1.0,1.0,1.0,47,133.5355
797,10000,85.35524752475247,110.0,1.0,1.0,1.0,39,133.5463
798,10000,84.7128712871287,108.0,1.0,1.0,1.0,37,133.6947
799,10000,85.7350495049505,112.0,1.0,1.0,1.0,45,133.8628
800,10000,86.03603960396039,109.0,1.0,1.0,1.0,43,133.993
801,10000,85.26950495049505,110.0,1.0,1.0,1.0,51,134.3712
802,10000,85.03148514851485,108.0,1.0,1.0,1.0,57,134.5227
803,10000,84.66891089108911,109.0,1.0,1.0,1.0,55,134.4428
804,10000,87.44514851485148,111.0,1.0,1.0,1.0,53,134.5767
805,10000,83.93742574257426,110.0,1.0,1.0,1.0,46,134.5667
806,10000,86.60019801980198,114.0,1.0,1.0,1.0,54,134.6505
807,10000,86.15821782178217,114.0,1.0,1.0,1.0,43,135.0589
808,10000,84.85069306930693,108.0,1.0,1.0,1.0,47,135.1276
809,10000,84.7580198019802,110.0,1.0,1.0,1.0,54,135.1594
810,10000,87.11386138613861,112.0,1.0,1.0,1.0,49,135.4939
811,10000,86.35227722772277,113.0,1.0,1.0,1.0,48,135.8303
812,10000,86.96633663366336,110.0,1.0,1.0,1.0,44,135.6775
813,10000,84.6619801980198,111.0,1.0,1.0,1.0,45,135.7988
814,10000,85.44950495049505,110.0,1.0,1.0,1.0,44,135.8964
815,10000,87.01584158415841,110.0,1.0,1.0,1.0,41,135.8473
816,10000,86.0449504950495,110.0,1.0,1.0,1.0,41,136.1564
817,10000,86.3269306930693,111.0,1.0,1.0,1.0,39,136.4187
818,10000,87.22653465346535,112.0,1.0,1.0,1.0,43,136.4308
819,10000,86.01366336633663,107.0,1.0,1.0,1.0,39,136.8133
820,10000,87.77089108910891,112.0,1.0,1.0,1.0,37,137.0764
821,10000,85.6930693069307,112.0,1.0,1.0,1.0,42,137.2126
822,10000,86.93722772277228,114.0,1.0,1.0,1.0,36,137.306
823,10000,86.83722772277228,110.0,1.0,1.0,1.0,41,137.3751
824,10000,87.65564356435644,113.0,1.0,1.0,1.0,45,137.4228
825,10000,87.11742574257426,112.0,1.0,1.0,1.0,50,137.4014
826,10000,85.59247524752475,111.0,1.0,1.0,1.0,49,137.6072
827,10000,86.59524752475248,114.0,1.0,1.0,1.0,53,138.0214
828,10000,86.8829702970297,112.0,1.0,1.0,1.0,50,138.0792
829,10000,87.24792079207921,114.0,1.0,1.0,1.0,42,138.333
830,10000,87.68831683168317,112.0,1.0,1.0,1.0,36,138.4421
831,10000,88.5790099009901,117.0,1.0,1.0,1.0,37,138.5796
832,10000,87.87029702970297,113.0,1.0,1.0,1.0,35,138.6104
833,10000,86.64594059405941,113.0,1.0,1.0,1.0,35,138.6588
834,10000,87.23544554455445,116.0,1.0,1.0,1.0,36,138.7668
835,10000,88.44594059405941,114.0,1.0,1.0,1.0,35,138.9127
836,10000,87.94435643564357,111.0,1.0,1.0,1.0,39,138.9938
837,10000,87.86970297029703,112.0,1.0,1.0,1.0,40,138.9696
838,10000,88.53326732673267,116.0,1.0,1.0,1.0,54,139.3073
839,10000,87.65544554455445,115.0,1.0,1.0,1.0,52,139.7707
840,10000,87.98534653465346,113.0,1.0,1.0,1.0,48,140.0748
841,10000,86.59683168316832,113.0,1.0,1.0,1.0,42,140.4385
842,10000,86.84316831683168,117.0,1.0,1.0,1.0,41,140.6108
843,10000,88.36871287128713,114.0,1.0,1.0,1.0,55,140.7502
844,10000,85.55722772277228,115.0,1.0,1.0,1.0,64,140.7601
845,10000,86.62970297029703,116.0,1.0,1.0,1.0,62,140.96
846,10000,88.3809900990099,116.0,1.0,1.0,1.0,60,140.8475
847,10000,86.33940594059406,115.0,1.0,1.0,1.0,49,141.2234
848,10000,89.6190099009901,116.0,1.0,1.0,1.0,54,141.7838
849,10000,87.41504950495049,117.0,1.0,1.0,1.0,50,141.7196
850,10000,90.96455445544555,118.0,1.0,1.0,1.0,58,142.0481
851,10000,85.97623762376237,116.0,1.0,1.0,1.0,66,142.2568
852,10000,88.34138613861386,117.0,1.0,1.0,1.0,71,142.6009
853,10000,87.7990099009901,112.0,1.0,1.0,1.0,61,142.7798
854,10000,88.46732673267327,117.0,1.0,1.0,1.0,64,142.7991
855,10000,88.85267326732674,115.0,1.0,1.0,1.0,62,142.599
856,10000,90.65762376237623,116.0,1.0,1.0,1.0,56,142.8162
857,10000,88.02455445544554,112.0,1.0,1.0,1.0,49,143.1199
858,10000,88.96237623762376,112.0,1.0,1.0,1.0,44,143.2594
859,10000,88.45465346534654,111.0,1.0,1.0,1.0,45,143.6251
860,10000,88.36732673267326,115.0,1.0,1.0,1.0,46,143.5791
861,10000,90.00534653465347,117.0,1.0,1.0,1.0,58,143.8126
862,10000,89.05960396039605,116.0,1.0,1.0,1.0,61,144.0967
863,10000,89.7350495049505,118.0,1.0,1.0,1.0,59,144.4111
864,10000,91.57306930693069,119.0,1.0,1.0,1.0,45,144.7632
865,10000,89.62772277227722,114.0,1.0,1.0,1.0,40,145.1655
866,10000,88.14554455445544,118.0,1.0,1.0,1.0,43,145.3011
867,10000,89.8108910891089,115.0,1.0,1.0,1.0,36,145.4164
868,10000,91.2750495049505,117.0,1.0,1.0,1.0,34,145.7512
869,10000,87.72554455445544,122.0,1.0,1.0,1.0,33,145.8489
870,10000,90.4609900990099,119.0,1.0,1.0,1.0,39,145.8087
871,10000,92.04851485148515,116.0,1.0,1.0,1.0,40,145.9424
872,10000,90.09128712871288,117.0,1.0,1.0,1.0,47,146.1026
873,10000,92.23881188118811,123.0,1.0,1.0,1.0,39,146.3568
874,10000,91.68831683168317,119.0,1.0,1.0,1.0,42,146.2775
875,10000,90.46237623762376,121.0,1.0,1.0,1.0,37,146.4595
876,10000,92.90158415841584,121.0,1.0,1.0,1.0,41,146.6308
877,10000,90.34871287128713,118.0,1.0,1.0,1.0,36,146.9786
878,10000,90.57940594059406,120.0,1.0,1.0,1.0,47,147.123
879,10000,91.94811881188119,116.0,1.0,1.0,1.0,40,147.2866
880,10000,91.6479207920792,121.0,1.0,1.0,1.0,48,147.4336
881,10000,91.2019801980198,116.0,1.0,1.0,1.0,54,147.8715
882,10000,90.44811881188119,115.0,1.0,1.0,1.0,42,147.6955
883,10000,90.57445544554456,119.0,1.0,1.0,1.0,47,147.8841
884,10000,92.7980198019802,119.0,1.0,1.0,1.0,52,148.1059
885,10000,91.31425742574257,119.0,1.0,1.0,1.0,57,148.0821
886,10000,91.47188118811881,116.0,1.0,1.0,1.0,51,148.1966
887,10000,91.48990099009902,119.0,1.0,1.0,1.0,47,148.8068
888,10000,91.34178217821783,120.0,1.0,1.0,1.0,49,148.68
889,10000,92.49128712871287,119.0,1.0,1.0,1.0,48,148.9057
890,10000,91.73128712871286,117.0,1.0,1.0,1.0,46,148.6162
891,10000,94.07405940594059,119.0,1.0,1.0,1.0,41,148.8714
892,10000,92.22891089108911,120.0,1.0,1.0,1.0,36,148.8616
893,10000,92.65683168316832,120.0,1.0,1.0,1.0,38,149.1204
894,10000,92.00198019801981,119.0,1.0,1.0,1.0,41,149.2617
895,10000,92.55504950495049,121.0,1.0,1.0,1.0,44,149.4205
896,10000,91.79366336633663,119.0,1.0,1.0,1.0,45,149.5086
897,10000,92.52772277227723,119.0,1.0,1.0,1.0,50,149.5333
898,10000,91.73841584158416,120.0,1.0,1.0,1.0,54,149.7077
899,10000,93.82138613861386,119.0,1.0,1.0,1.0,47,149.8326
900,10000,93.53485148514851,125.0,1.0,1.0,1.0,45,149.9716
901,10000,93.40673267326733,121.0,1.0,1.0,1.0,47,150.0511
902,10000,93.72950495049506,122.0,1.0,1.0,1.0,43,150.2149
903,10000,93.00534653465347,123.0,1.0,1.0,1.0,46,150.4031
904,10000,91.21128712871287,121.0,1.0,1.0,1.0,57,150.6094
905,10000,93.00871287128713,123.0,1.0,1.0,1.0,66,150.5708
906,10000,94.67108910891089,121.0,1.0,1.0,1.0,52,151.1128
907,10000,93.69881188118812,125.0,1.0,1.0,1.0,51,151.5983
908,10000,92.43069306930693,120.0,1.0,1.0,1.0,56,151.8067
909,10000,92.57326732673268,118.0,1.0,1.0,1.0,54,151.879
910,10000,93.58752475247525,122.0,1.0,1.0,1.0,63,152.0327
911,10000,91.69643564356436,121.0,1.0,1.0,1.0,66,152.4877
912,10000,95.64871287128713,122.0,1.0,1.0,1.0,69,152.8089
913,10000,93.00118811881188,124.0,1.0,1.0,1.0,68,153.2108
914,10000,95.55584158415842,122.0,1.0,1.0,1.0,55,153.4601
915,10000,92.80495049504951,123.0,1.0,1.0,1.0,48,153.3603
916,10000,91.46277227722773,120.0,1.0,1.0,1.0,45,153.9278
917,10000,92.11049504950495,121.0,1.0,1.0,1.0,44,153.9181
918,10000,90.67920792079208,123.0,1.0,1.0,1.0,38,154.1085
919,10000,92.88356435643564,122.0,1.0,1.0,1.0,40,153.9875
920,10000,94.28138613861387,122.0,1.0,1.0,1.0,45,154.0681
921,10000,94.69584158415842,125.0,1.0,1.0,1.0,47,154.2626
922,10000,94.95326732673267,126.0,1.0,1.0,1.0,43,154.2719
923,10000,94.39544554455446,125.0,1.0,1.0,1.0,47,154.9362
924,10000,95.14831683168318,126.0,1.0,1.0,1.0,49,155.1976
925,10000,94.5770297029703,125.0,1.0,1.0,1.0,52,154.7927
926,10000,92.31425742574257,122.0,1.0,1.0,1.0,55,155.1079
927,10000,94.82396039603961,125.0,1.0,1.0,1.0,64,155.3674
928,10000,95.47148514851486,126.0,1.0,1.0,1.0,57,155.6001
929,10000,92.52653465346535,121.0,1.0,1.0,1.0,56,155.6927
930,10000,95.04792079207921,127.0,1.0,1.0,1.0,45,155.7398
931,10000,94.40178217821783,127.0,1.0,1.0,1.0,44,156.0156
932,10000,94.8740594059406,128.0,1.0,1.0,1.0,49,156.1848
933,10000,95.95049504950495,126.0,1.0,1.0,1.0,49,156.3708
934,10000,97.54772277227723,126.0,1.0,1.0,1.0,53,156.2517
935,10000,93.17485148514851,123.0,1.0,1.0,1.0,53,156.7226
936,10000,96.79861386138614,136.0,1.0,1.0,1.0,52,156.7497
937,10000,97.50415841584159,129.0,1.0,1.0,1.0,43,157.0077
938,10000,96.40732673267327,125.0,1.0,1.0,1.0,36,157.5273
939,10000,93.8108910891089,126.0,1.0,1.0,1.0,40,157.8732
940,10000,96.48297029702971,128.0,1.0,1.0,1.0,44,157.8232
941,10000,93.86772277227723,127.0,1.0,1.0,1.0,44,157.8832
942,10000,94.78970297029703,126.0,1.0,1.0,1.0,43,158.061
943,10000,96.1029702970297,125.0,1.0,1.0,1.0,40,157.7529
944,10000,94.32851485148515,127.0,1.0,1.0,1.0,46,158.0417
945,10000,94.91009900990099,128.0,1.0,1.0,1.0,44,157.8239
946,10000,95.62336633663367,125.0,1.0,1.0,1.0,50,157.6306
947,10000,95.4619801980198,128.0,1.0,1.0,1.0,47,157.8269
948,10000,94.08435643564357,128.0,1.0,1.0,1.0,42,158.2486
949,10000,96.7649504950495,126.0,1.0,1.0,1.0,43,158.3419
950,10000,96.76653465346534,130.0,1.0,1.0,1.0,37,158.2426
951,10000,93.75485148514852,126.0,1.0,1.0,1.0,44,158.5132
952,10000,94.0990099009901,133.0,1.0,1.0,1.0,47,158.1797
953,10000,92.55465346534653,125.0,1.0,1.0,1.0,45,158.6937
954,10000,93.60871287128712,130.0,1.0,1.0,1.0,41,159.1563
955,10000,97.33485148514852,127.0,1.0,1.0,1.0,42,159.1339
956,10000,94.1708910891089,123.0,1.0,1.0,1.0,40,158.9487
957,10000,93.43584158415841,127.0,1.0,1.0,1.0,37,159.0284
958,10000,95.5760396039604,127.0,1.0,1.0,1.0,41,159.2679
959,10000,96.61188118811882,127.0,1.0,1.0,1.0,44,159.1739
960,10000,96.8489108910891,129.0,1.0,1.0,1.0,48,159.2534
961,10000,97.25485148514852,127.0,1.0,1.0,1.0,49,159.844
962,10000,95.32118811881188,133.0,1.0,1.0,1.0,65,159.863
963,10000,97.90831683168317,128.0,1.0,1.0,1.0,68,160.0639
964,10000,98.93960396039604,130.0,1.0,1.0,1.0,64,160.1981
965,10000,95.99267326732674,129.0,1.0,1.0,1.0,60,160.1728
966,10000,97.62831683168316,125.0,1.0,1.0,1.0,74,160.1502
967,10000,96.37386138613861,132.0,1.0,1.0,1.0,75,160.6886
968,10000,96.35821782178218,128.0,1.0,1.0,1.0,80,160.6558
969,10000,98.00772277227723,131.0,1.0,1.0,1.0,95,160.9612
970,10000,98.6590099009901,130.0,1.0,1.0,1.0,83,160.9835
971,10000,100.41089108910892,130.0,1.0,1.0,1.0,65,161.2819
972,10000,96.3380198019802,133.0,1.0,1.0,1.0,66,160.9362
973,10000,97.14019801980199,130.0,1.0,1.0,1.0,61,160.9238
974,10000,98.50950495049504,129.0,1.0,1.0,1.0,59,161.2955
975,10000,98.3459405940594,130.0,1.0,1.0,1.0,62,161.979
976,10000,99.64475247524753,133.0,1.0,1.0,1.0,56,162.0105
977,10000,99.10752475247524,134.0,1.0,1.0,1.0,61,162.056
978,10000,96.13029702970297,130.0,1.0,1.0,1.0,50,162.6859
979,10000,97.59148514851485,129.0,1.0,1.0,1.0,58,162.4317
980,10000,96.45306930693069,130.0,1.0,1.0,1.0,62,162.6457
981,10000,95.58732673267326,132.0,1.0,1.0,1.0,61,163.4356
982,10000,98.91168316831683,133.0,1.0,1.0,1.0,50,163.6394
983,10000,98.99287128712871,131.0,1.0,1.0,1.0,50,163.4358
984,10000,96.47564356435643,132.0,1.0,1.0,1.0,48,163.6304
985,10000,97.22534653465347,131.0,1.0,1.0,1.0,40,163.6851
986,10000,100.62792079207921,132.0,1.0,1.0,1.0,44,164.2354
987,10000,97.31346534653466,132.0,1.0,1.0,1.0,38,164.2968
988,10000,100.47821782178218,132.0,1.0,1.0,1.0,48,164.9431
989,10000,97.62435643564356,130.0,1.0,1.0,1.0,38,164.997
990,10000,102.00613861386138,131.0,1.0,1.0,1.0,43,165.0748
991,10000,98.32178217821782,130.0,1.0,1.0,1.0,42,165.3136
992,10000,98.01940594059405,135.0,1.0,1.0,1.0,51,165.4107
993,10000,98.56831683168316,131.0,1.0,1.0,1.0,55,165.7168
994,10000,100.37841584158416,134.0,1.0,1.0,1.0,54,165.546
995,10000,98.69128712871287,133.0,1.0,1.0,1.0,54,165.8699
996,10000,100.72059405940594,135.0,1.0,1.0,1.0,53,166.0184
997,10000,99.2160396039604,134.0,1.0,1.0,1.0,40,166.2576
998,10000,97.06594059405941,132.0,1.0,1.0,1.0,48,166.6171
999,10000,100.10277227722773,135.0,1.0,1.0,1.0,43,166.5569
1000,10000,96.90316831683168,133.0,1.0,1.0,1.0,39,166.8035
1001,10000,97.8340594059406,134.0,1.0,1.0,1.0,41,166.6756
