generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
467,10000,49.7629702970297,71.0,1.0,1.0,1.0,55,77.317
468,10000,49.1609900990099,70.0,1.0,1.0,1.0,50,77.1576
469,10000,51.12653465346535,74.0,1.0,1.0,1.0,43,77.2431
470,10000,51.24752475247525,73.0,1.0,1.0,1.0,45,77.4757
471,10000,49.894059405940595,73.0,1.0,1.0,1.0,57,77.3915
472,10000,51.29584158415842,72.0,1.0,1.0,1.0,59,77.5912
473,10000,49.34574257425743,74.0,1.0,1.0,1.0,70,77.7632
474,10000,52.059207920792076,75.0,1.0,1.0,1.0,68,77.9068
475,10000,52.49742574257426,75.0,1.0,1.0,1.0,63,78.1265
476,10000,50.82415841584159,71.0,1.0,1.0,1.0,62,78.5313
477,10000,52.383960396039605,78.0,1.0,1.0,1.0,47,78.8992
478,10000,52.086930693069306,76.0,1.0,1.0,1.0,52,79.0387
479,10000,51.493465346534656,72.0,1.0,1.0,1.0,38,79.4344
480,10000,51.682970297029705,74.0,1.0,1.0,1.0,42,79.6149
481,10000,51.346732673267326,76.0,1.0,1.0,1.0,48,80.014
482,10000,51.59861386138614,72.0,1.0,1.0,1.0,39,80.0355
483,10000,52.05405940594059,71.0,1.0,1.0,1.0,45,79.8838
484,10000,52.33029702970297,75.0,1.0,1.0,1.0,44,80.2217
485,10000,52.467920792079205,76.0,1.0,1.0,1.0,39,80.2862
486,10000,52.266336633663364,72.0,1.0,1.0,1.0,41,80.6287
487,10000,51.75841584158416,77.0,1.0,1.0,1.0,56,80.4882
488,10000,52.00019801980198,75.0,1.0,1.0,1.0,61,80.5279
489,10000,52.17742574257426,73.0,1.0,1.0,1.0,55,80.6987
490,10000,54.37485148514852,78.0,1.0,1.0,1.0,41,80.6594
491,10000,53.30435643564356,76.0,1.0,1.0,1.0,35,80.8115
492,10000,52.573465346534654,76.0,1.0,1.0,1.0,41,81.1078
493,10000,52.01920792079208,74.0,1.0,1.0,1.0,43,81.3054
494,10000,52.28415841584158,70.0,1.0,1.0,1.0,43,81.5611
495,10000,53.875841584158415,82.0,1.0,1.0,1.0,43,81.7229
496,10000,53.08257425742574,75.0,1.0,1.0,1.0,44,82.0113
497,10000,54.385346534653465,78.0,1.0,1.0,1.0,52,82.4602
498,10000,52.01207920792079,76.0,1.0,1.0,1.0,50,82.3528
499,10000,56.03663366336634,78.0,1.0,1.0,1.0,51,82.504
500,10000,54.205346534653465,75.0,1.0,1.0,1.0,52,82.8255
501,10000,53.61168316831683,77.0,1.0,1.0,1.0,44,82.7589
502,10000,53.03128712871287,79.0,1.0,1.0,1.0,37,82.8263
503,10000,53.81960396039604,78.0,1.0,1.0,1.0,46,82.9589
504,10000,53.54059405940594,77.0,1.0,1.0,1.0,40,83.1729
505,10000,53.36990099009901,72.0,1.0,1.0,1.0,39,83.4848
506,10000,52.86138613861386,78.0,1.0,1.0,1.0,43,83.8136
507,10000,53.98217821782178,79.0,1.0,1.0,1.0,43,84.3131
508,10000,56.17742574257426,79.0,1.0,1.0,1.0,45,84.6442
509,10000,56.53108910891089,79.0,1.0,1.0,1.0,54,84.5245
510,10000,54.622772277227725,78.0,1.0,1.0,1.0,49,84.7694
511,10000,55.602376237623766,79.0,1.0,1.0,1.0,43,84.7293
512,10000,54.5609900990099,77.0,1.0,1.0,1.0,43,84.9769
513,10000,53.844158415841584,75.0,1.0,1.0,1.0,49,85.1588
514,10000,55.87564356435644,75.0,1.0,1.0,1.0,62,85.3639
515,10000,56.81306930693069,80.0,1.0,1.0,1.0,58,85.5604
516,10000,54.28633663366337,75.0,1.0,1.0,1.0,64,85.7019
517,10000,56.156039603960394,76.0,1.0,1.0,1.0,49,86.078
518,10000,56.352079207920795,80.0,1.0,1.0,1.0,49,86.3518
519,10000,57.585742574257424,80.0,1.0,1.0,1.0,50,86.4997
520,10000,57.89722772277228,79.0,1.0,1.0,1.0,47,86.6767
521,10000,55.05069306930693,75.0,1.0,1.0,1.0,44,87.0979
522,10000,56.83623762376238,78.0,1.0,1.0,1.0,47,87.1572
523,10000,56.344158415841584,75.0,1.0,1.0,1.0,43,87.4379
524,10000,56.5409900990099,77.0,1.0,1.0,1.0,41,87.8774
525,10000,55.882574257425745,76.0,1.0,1.0,1.0,44,87.7562
526,10000,58.47425742574257,79.0,1.0,1.0,1.0,40,88.1521
527,10000,56.69425742574258,79.0,1.0,1.0,1.0,45,88.1574
528,10000,57.072673267326735,79.0,1.0,1.0,1.0,52,88.0261
529,10000,56.03465346534654,78.0,1.0,1.0,1.0,43,88.3314
530,10000,56.31683168316832,77.0,1.0,1.0,1.0,51,88.4262
531,10000,57.58732673267327,79.0,1.0,1.0,1.0,66,88.5713
532,10000,57.27128712871287,79.0,1.0,1.0,1.0,56,88.8054
533,10000,56.883168316831686,79.0,1.0,1.0,1.0,59,88.9127
534,10000,58.53247524752475,80.0,1.0,1.0,1.0,47,89.0091
535,10000,57.921782178217825,79.0,1.0,1.0,1.0,50,89.269
536,10000,57.57247524752475,76.0,1.0,1.0,1.0,45,89.3481
537,10000,56.21841584158416,78.0,1.0,1.0,1.0,53,89.3287
538,10000,59.07663366336634,76.0,1.0,1.0,1.0,38,89.4419
539,10000,57.9039603960396,82.0,1.0,1.0,1.0,40,89.3919
540,10000,57.11623762376237,79.0,1.0,1.0,1.0,43,89.4451
541,10000,57.0039603960396,82.0,1.0,1.0,1.0,48,89.6467
542,10000,59.85782178217822,81.0,1.0,1.0,1.0,46,89.9408
543,10000,59.334653465346534,80.0,1.0,1.0,1.0,41,90.1855
544,10000,56.93287128712871,82.0,1.0,1.0,1.0,52,90.4507
545,10000,59.08732673267327,82.0,1.0,1.0,1.0,52,90.6614
546,10000,59.325742574257426,81.0,1.0,1.0,1.0,54,90.7534
547,10000,59.10019801980198,82.0,1.0,1.0,1.0,51,91.1252
548,10000,58.40534653465347,81.0,1.0,1.0,1.0,48,91.2199
549,10000,58.1380198019802,84.0,1.0,1.0,1.0,46,91.4827
550,10000,58.248712871287125,81.0,1.0,1.0,1.0,46,91.5866
551,10000,58.727722772277225,84.0,1.0,1.0,1.0,47,91.8644
552,10000,58.766138613861386,79.0,1.0,1.0,1.0,51,91.6925
553,10000,58.143762376237625,78.0,1.0,1.0,1.0,49,91.8967
554,10000,58.865742574257425,82.0,1.0,1.0,1.0,47,91.7982
555,10000,60.52712871287129,81.0,1.0,1.0,1.0,42,91.9821
556,10000,58.84178217821782,77.0,1.0,1.0,1.0,48,92.435
557,10000,58.38891089108911,82.0,1.0,1.0,1.0,50,92.6408
558,10000,59.69326732673267,85.0,1.0,1.0,1.0,53,92.7377
559,10000,59.79287128712871,82.0,1.0,1.0,1.0,47,92.8639
560,10000,59.70831683168317,82.0,1.0,1.0,1.0,51,93.1223
561,10000,59.265544554455445,86.0,1.0,1.0,1.0,54,93.3075
562,10000,59.6219801980198,82.0,1.0,1.0,1.0,50,93.1133
563,10000,59.214059405940596,80.0,1.0,1.0,1.0,50,93.3571
564,10000,60.09326732673267,80.0,1.0,1.0,1.0,55,93.4237
565,10000,60.28910891089109,87.0,1.0,1.0,1.0,57,93.8056
566,10000,59.32633663366337,82.0,1.0,1.0,1.0,54,93.9975
567,10000,60.16910891089109,82.0,1.0,1.0,1.0,53,94.0892
568,10000,60.5770297029703,88.0,1.0,1.0,1.0,53,94.3842
569,10000,59.35049504950495,84.0,1.0,1.0,1.0,60,94.3614
570,10000,58.22613861386139,84.0,1.0,1.0,1.0,43,94.5969
571,10000,59.59742574257426,84.0,1.0,1.0,1.0,48,94.5358
572,10000,60.96831683168317,83.0,1.0,1.0,1.0,47,94.8623
573,10000,60.75445544554456,85.0,1.0,1.0,1.0,36,94.8892
574,10000,59.2990099009901,81.0,1.0,1.0,1.0,36,94.9723
575,10000,61.03940594059406,87.0,1.0,1.0,1.0,41,95.1668
576,10000,60.95188118811881,87.0,1.0,1.0,1.0,40,95.2566
577,10000,60.27108910891089,82.0,1.0,1.0,1.0,44,95.2987
578,10000,64.02633663366336,87.0,1.0,1.0,1.0,44,95.5689
579,10000,60.218217821782176,81.0,1.0,1.0,1.0,44,96.0259
580,10000,61.616831683168314,88.0,1.0,1.0,1.0,45,96.3686
581,10000,59.2029702970297,88.0,1.0,1.0,1.0,40,96.6614
582,10000,60.823762376237624,81.0,1.0,1.0,1.0,39,96.8726
583,10000,60.86455445544554,84.0,1.0,1.0,1.0,42,97.0754
584,10000,61.35841584158416,85.0,1.0,1.0,1.0,43,97.1859
585,10000,60.862178217821786,86.0,1.0,1.0,1.0,41,97.4964
586,10000,60.8639603960396,86.0,1.0,1.0,1.0,48,97.7031
587,10000,61.02435643564356,82.0,1.0,1.0,1.0,53,97.8212
588,10000,63.71386138613861,83.0,1.0,1.0,1.0,43,98.0902
589,10000,63.164158415841584,87.0,1.0,1.0,1.0,41,98.1396
590,10000,63.49069306930693,86.0,1.0,1.0,1.0,45,98.2111
591,10000,62.45663366336634,86.0,1.0,1.0,1.0,43,98.4266
592,10000,62.507128712871285,93.0,1.0,1.0,1.0,46,98.6659
593,10000,63.041584158415844,86.0,1.0,1.0,1.0,50,98.651
594,10000,62.91247524752475,91.0,1.0,1.0,1.0,49,98.8011
595,10000,63.42495049504951,88.0,1.0,1.0,1.0,48,99.0001
596,10000,63.29782178217822,88.0,1.0,1.0,1.0,48,99.2883
597,10000,63.38574257425743,87.0,1.0,1.0,1.0,47,99.4185
598,10000,61.65128712871287,86.0,1.0,1.0,1.0,46,99.6912
599,10000,63.96118811881188,89.0,1.0,1.0,1.0,42,99.7006
600,10000,63.320990099009904,92.0,1.0,1.0,1.0,43,99.7755
601,10000,63.291287128712874,92.0,1.0,1.0,1.0,51,99.9906
602,10000,64.90732673267327,92.0,1.0,1.0,1.0,39,100.1474
603,10000,61.82950495049505,85.0,1.0,1.0,1.0,37,100.2414
604,10000,63.52118811881188,93.0,1.0,1.0,1.0,38,100.4175
605,10000,63.01920792079208,89.0,1.0,1.0,1.0,37,100.2449
606,10000,64.40138613861386,90.0,1.0,1.0,1.0,38,100.4968
607,10000,62.95960396039604,87.0,1.0,1.0,1.0,42,100.6984
608,10000,65.44970297029703,89.0,1.0,1.0,1.0,37,100.9351
609,10000,64.50891089108912,88.0,1.0,1.0,1.0,43,101.2155
610,10000,65.54396039603961,89.0,1.0,1.0,1.0,38,101.4402
611,10000,64.35306930693069,88.0,1.0,1.0,1.0,38,101.6071
612,10000,66.55227722772277,87.0,1.0,1.0,1.0,40,101.6498
613,10000,63.73465346534653,91.0,1.0,1.0,1.0,37,101.9901
614,10000,62.91623762376238,89.0,1.0,1.0,1.0,42,102.342
615,10000,66.00435643564356,92.0,1.0,1.0,1.0,41,102.6642
616,10000,64.37663366336633,88.0,1.0,1.0,1.0,42,103.0621
617,10000,65.35980198019801,92.0,1.0,1.0,1.0,43,103.1642
618,10000,64.82118811881188,88.0,1.0,1.0,1.0,43,103.4372
619,10000,66.16237623762376,88.0,1.0,1.0,1.0,40,103.4945
620,10000,64.2491089108911,91.0,1.0,1.0,1.0,39,103.5935
621,10000,64.54792079207921,90.0,1.0,1.0,1.0,40,103.9198
622,10000,64.53762376237624,85.0,1.0,1.0,1.0,37,103.9036
623,10000,63.60158415841584,92.0,1.0,1.0,1.0,38,104.0275
624,10000,63.95881188118812,86.0,1.0,1.0,1.0,41,103.9738
625,10000,64.5308910891089,89.0,1.0,1.0,1.0,47,104.1325
626,10000,64.16752475247525,89.0,1.0,1.0,1.0,42,104.3062
627,10000,66.4390099009901,92.0,1.0,1.0,1.0,50,104.4156
628,10000,64.76772277227722,93.0,1.0,1.0,1.0,43,104.6881
629,10000,64.95148514851485,89.0,1.0,1.0,1.0,40,104.9507
630,10000,66.40158415841584,91.0,1.0,1.0,1.0,40,105.2998
631,10000,66.42316831683168,94.0,1.0,1.0,1.0,43,105.4661
632,10000,67.15069306930693,92.0,1.0,1.0,1.0,53,105.828
633,10000,66.16079207920792,91.0,1.0,1.0,1.0,57,105.8546
634,10000,66.16019801980198,91.0,1.0,1.0,1.0,58,106.2092
635,10000,67.21049504950496,86.0,1.0,1.0,1.0,56,106.4056
636,10000,67.60712871287129,94.0,1.0,1.0,1.0,53,106.3172
637,10000,67.90554455445545,92.0,1.0,1.0,1.0,48,106.6934
638,10000,67.9461386138614,93.0,1.0,1.0,1.0,49,106.6866
639,10000,67.43940594059406,91.0,1.0,1.0,1.0,50,106.8198
640,10000,67.36039603960396,94.0,1.0,1.0,1.0,53,107.0428
641,10000,68.44990099009901,89.0,1.0,1.0,1.0,51,107.016
642,10000,69.49089108910891,92.0,1.0,1.0,1.0,48,107.0339
643,10000,67.97742574257425,95.0,1.0,1.0,1.0,45,107.1264
644,10000,66.8780198019802,92.0,1.0,1.0,1.0,60,107.1585
645,10000,68.10415841584158,92.0,1.0,1.0,1.0,54,107.5473
646,10000,67.46316831683168,94.0,1.0,1.0,1.0,49,107.358
647,10000,67.45386138613861,93.0,1.0,1.0,1.0,42,107.6106
648,10000,66.76554455445545,91.0,1.0,1.0,1.0,49,107.7704
649,10000,70.9740594059406,94.0,1.0,1.0,1.0,53,108.1734
650,10000,68.90831683168317,93.0,1.0,1.0,1.0,51,108.2919
651,10000,67.4809900990099,91.0,1.0,1.0,1.0,52,108.4933
652,10000,67.71782178217822,95.0,1.0,1.0,1.0,51,108.5689
653,10000,70.39762376237624,94.0,1.0,1.0,1.0,46,108.765
654,10000,70.92554455445544,94.0,1.0,1.0,1.0,55,109.2262
655,10000,67.54712871287128,94.0,1.0,1.0,1.0,54,109.152
656,10000,70.14811881188119,96.0,1.0,1.0,1.0,60,109.198
657,10000,72.19623762376237,95.0,1.0,1.0,1.0,52,109.3682
658,10000,70.3170297029703,96.0,1.0,1.0,1.0,53,109.5484
659,10000,71.92435643564356,94.0,1.0,1.0,1.0,48,109.6636
660,10000,70.44079207920792,93.0,1.0,1.0,1.0,49,109.8833
661,10000,70.2990099009901,95.0,1.0,1.0,1.0,47,110.077
662,10000,70.93366336633663,96.0,1.0,1.0,1.0,58,110.4034
663,10000,69.56811881188119,95.0,1.0,1.0,1.0,63,110.7682
664,10000,72.29861386138614,96.0,1.0,1.0,1.0,53,110.7906
665,10000,69.63683168316831,96.0,1.0,1.0,1.0,45,110.812
666,10000,71.19782178217822,98.0,1.0,1.0,1.0,42,110.7457
667,10000,71.3190099009901,95.0,1.0,1.0,1.0,40,110.9883
668,10000,72.14851485148515,99.0,1.0,1.0,1.0,37,111.3615
669,10000,71.9760396039604,96.0,1.0,1.0,1.0,36,111.7529
670,10000,71.62376237623762,101.0,1.0,1.0,1.0,36,111.7847
671,10000,72.92871287128713,95.0,1.0,1.0,1.0,36,111.9042
672,10000,69.58217821782178,100.0,1.0,1.0,1.0,40,112.1792
673,10000,72.72237623762376,97.0,1.0,1.0,1.0,43,112.5913
674,10000,72.71485148514851,96.0,1.0,1.0,1.0,41,112.7283
675,10000,70.59861386138614,94.0,1.0,1.0,1.0,34,112.9857
676,10000,71.7459405940594,94.0,1.0,1.0,1.0,35,113.0228
677,10000,72.87702970297029,100.0,1.0,1.0,1.0,42,113.1223
678,10000,71.51049504950495,96.0,1.0,1.0,1.0,37,113.2522
679,10000,71.91168316831683,95.0,1.0,1.0,1.0,48,113.2773
680,10000,70.69168316831683,99.0,1.0,1.0,1.0,42,113.4411
681,10000,72.71920792079207,95.0,1.0,1.0,1.0,44,113.6938
682,10000,70.87089108910891,94.0,1.0,1.0,1.0,39,114.1112
683,10000,71.45742574257426,97.0,1.0,1.0,1.0,44,114.1853
684,10000,72.89980198019802,98.0,1.0,1.0,1.0,40,114.2625
685,10000,70.3229702970297,96.0,1.0,1.0,1.0,51,114.2165
686,10000,73.02336633663366,95.0,1.0,1.0,1.0,45,114.2072
687,10000,71.9419801980198,99.0,1.0,1.0,1.0,44,114.349
688,10000,73.33623762376237,99.0,1.0,1.0,1.0,53,114.2957
689,10000,70.54950495049505,100.0,1.0,1.0,1.0,43,114.6007
690,10000,73.70336633663366,97.0,1.0,1.0,1.0,42,114.9841
691,10000,73.94811881188119,99.0,1.0,1.0,1.0,38,115.2892
692,10000,74.50910891089109,102.0,1.0,1.0,1.0,40,115.3755
693,10000,71.98376237623762,102.0,1.0,1.0,1.0,42,115.7832
694,10000,74.50039603960396,100.0,1.0,1.0,1.0,45,115.6522
695,10000,71.66475247524752,97.0,1.0,1.0,1.0,44,115.8313
696,10000,74.57405940594059,97.0,1.0,1.0,1.0,44,115.8374
697,10000,75.08831683168317,100.0,1.0,1.0,1.0,45,116.3162
698,10000,70.5530693069307,97.0,1.0,1.0,1.0,53,116.4739
699,10000,72.72871287128713,101.0,1.0,1.0,1.0,53,116.5495
700,10000,73.50653465346535,100.0,1.0,1.0,1.0,45,116.6133
701,10000,75.2889108910891,104.0,1.0,1.0,1.0,41,116.7697
702,10000,75.34039603960396,102.0,1.0,1.0,1.0,44,117.0175
703,10000,75.02376237623763,103.0,1.0,1.0,1.0,39,117.1337
704,10000,73.46,103.0,1.0,1.0,1.0,48,117.5808
705,10000,73.29366336633663,100.0,1.0,1.0,1.0,57,117.6723
706,10000,73.41861386138613,100.0,1.0,1.0,1.0,49,117.8158
707,10000,72.5679207920792,96.0,1.0,1.0,1.0,42,117.7178
708,10000,74.94712871287129,101.0,1.0,1.0,1.0,44,118.2732
709,10000,73.08712871287129,100.0,1.0,1.0,1.0,50,118.2863
710,10000,74.0869306930693,100.0,1.0,1.0,1.0,48,118.5695
711,10000,74.79029702970297,100.0,1.0,1.0,1.0,44,118.7028
712,10000,76.45762376237624,104.0,1.0,1.0,1.0,45,118.8559
713,10000,76.28673267326732,103.0,1.0,1.0,1.0,47,119.0091
714,10000,76.48673267326733,105.0,1.0,1.0,1.0,41,119.2626
715,10000,75.45029702970297,101.0,1.0,1.0,1.0,40,119.6527
716,10000,74.66574257425742,101.0,1.0,1.0,1.0,45,119.9025
717,10000,76.13089108910891,101.0,1.0,1.0,1.0,46,120.0218
718,10000,74.19861386138614,104.0,1.0,1.0,1.0,46,120.007
719,10000,75.80673267326733,105.0,1.0,1.0,1.0,50,120.1852
720,10000,74.95089108910891,99.0,1.0,1.0,1.0,46,120.5169
721,10000,77.97524752475248,106.0,1.0,1.0,1.0,45,120.6924
722,10000,78.12554455445544,104.0,1.0,1.0,1.0,49,120.6834
723,10000,76.70415841584159,103.0,1.0,1.0,1.0,63,121.0853
724,10000,78.14653465346535,105.0,1.0,1.0,1.0,68,121.1238
725,10000,75.42554455445544,104.0,1.0,1.0,1.0,58,121.6929
726,10000,76.61069306930693,103.0,1.0,1.0,1.0,53,122.1636
727,10000,75.2819801980198,104.0,1.0,1.0,1.0,48,122.6286
728,10000,75.24316831683169,100.0,1.0,1.0,1.0,41,122.6578
729,10000,75.75564356435643,102.0,1.0,1.0,1.0,40,122.5634
730,10000,76.84158415841584,104.0,1.0,1.0,1.0,41,122.673
731,10000,77.36891089108912,108.0,1.0,1.0,1.0,44,122.6653
732,10000,76.69722772277228,101.0,1.0,1.0,1.0,52,122.7241
733,10000,76.24415841584158,107.0,1.0,1.0,1.0,51,123.1989
734,10000,76.24712871287129,104.0,1.0,1.0,1.0,44,123.3408
735,10000,75.6350495049505,104.0,1.0,1.0,1.0,43,123.5468
736,10000,75.06376237623762,103.0,1.0,1.0,1.0,47,123.6995
737,10000,77.73742574257426,106.0,1.0,1.0,1.0,59,123.7142
738,10000,76.70752475247525,104.0,1.0,1.0,1.0,47,123.3134
739,10000,74.96851485148515,103.0,1.0,1.0,1.0,44,123.4791
740,10000,75.68,103.0,1.0,1.0,1.0,42,123.4457
741,10000,78.28415841584159,105.0,1.0,1.0,1.0,40,123.7724
742,10000,79.18514851485149,106.0,1.0,1.0,1.0,40,123.9138
743,10000,77.96118811881188,106.0,1.0,1.0,1.0,44,124.1587
744,10000,78.87247524752475,108.0,1.0,1.0,1.0,48,124.2621
745,10000,78.11841584158415,105.0,1.0,1.0,1.0,49,124.4495
746,10000,79.26336633663367,108.0,1.0,1.0,1.0,46,124.5676
747,10000,80.67247524752476,107.0,1.0,1.0,1.0,53,124.6446
748,10000,80.59029702970297,106.0,1.0,1.0,1.0,57,124.79
749,10000,77.95663366336633,106.0,1.0,1.0,1.0,55,124.9375
750,10000,78.41504950495049,106.0,1.0,1.0,1.0,56,125.1283
751,10000,78.57465346534653,108.0,1.0,1.0,1.0,59,125.4659
752,10000,79.3649504950495,107.0,1.0,1.0,1.0,67,125.6284
753,10000,79.68514851485149,109.0,1.0,1.0,1.0,56,125.9103
754,10000,80.2871287128713,106.0,1.0,1.0,1.0,69,125.8684
755,10000,79.38039603960397,106.0,1.0,1.0,1.0,79,125.9993
756,10000,78.33386138613861,109.0,1.0,1.0,1.0,68,125.9969
757,10000,78.18118811881187,110.0,1.0,1.0,1.0,63,126.3211
758,10000,78.53881188118812,106.0,1.0,1.0,1.0,47,126.4677
759,10000,77.69366336633664,109.0,1.0,1.0,1.0,53,126.4125
760,10000,80.9419801980198,106.0,1.0,1.0,1.0,59,126.7641
761,10000,80.07742574257426,107.0,1.0,1.0,1.0,55,127.0359
762,10000,80.16475247524752,110.0,1.0,1.0,1.0,56,127.0803
763,10000,79.19762376237624,113.0,1.0,1.0,1.0,51,127.3972
764,10000,80.65485148514851,107.0,1.0,1.0,1.0,57,127.2081
765,10000,79.83346534653465,108.0,1.0,1.0,1.0,60,127.5659
766,10000,79.20534653465347,112.0,1.0,1.0,1.0,63,127.7031
767,10000,80.37643564356436,108.0,1.0,1.0,1.0,71,128.1723
768,10000,78.84376237623762,113.0,1.0,1.0,1.0,84,128.2272
769,10000,81.2,108.0,1.0,1.0,1.0,77,128.2575
770,10000,80.27920792079208,110.0,1.0,1.0,1.0,72,128.4223
771,10000,79.03247524752476,110.0,1.0,1.0,1.0,74,128.525
772,10000,81.13584158415841,109.0,1.0,1.0,1.0,71,128.6195
773,10000,80.61920792079208,109.0,1.0,1.0,1.0,53,128.7506
774,10000,80.19544554455446,112.0,1.0,1.0,1.0,46,128.9348
775,10000,81.52653465346535,109.0,1.0,1.0,1.0,51,129.2242
776,10000,80.93841584158416,112.0,1.0,1.0,1.0,39,129.5159
777,10000,78.01940594059405,108.0,1.0,1.0,1.0,41,129.5611
778,10000,80.87564356435644,112.0,1.0,1.0,1.0,43,129.5804
779,10000,82.72415841584159,108.0,1.0,1.0,1.0,44,129.8198
780,10000,79.86237623762376,111.0,1.0,1.0,1.0,44,129.9267
781,10000,82.50316831683168,109.0,1.0,1.0,1.0,42,130.1435
782,10000,80.66079207920792,115.0,1.0,1.0,1.0,43,130.2556
783,10000,82.20534653465347,111.0,1.0,1.0,1.0,39,130.6156
784,10000,81.2879207920792,114.0,1.0,1.0,1.0,41,130.5523
785,10000,80.3140594059406,107.0,1.0,1.0,1.0,43,130.7282
786,10000,82.20534653465347,107.0,1.0,1.0,1.0,39,130.675
787,10000,81.97920792079208,111.0,1.0,1.0,1.0,37,131.0101
788,10000,82.15702970297029,114.0,1.0,1.0,1.0,42,131.1752
789,10000,80.51544554455445,112.0,1.0,1.0,1.0,50,131.0248
790,10000,81.2439603960396,111.0,1.0,1.0,1.0,47,131.3228
791,10000,79.88653465346535,109.0,1.0,1.0,1.0,57,131.5042
792,10000,82.81643564356436,111.0,1.0,1.0,1.0,58,131.7925
793,10000,81.41683168316831,107.0,1.0,1.0,1.0,75,132.1898
794,10000,83.67188118811882,114.0,1.0,1.0,1.0,63,132.1054
795,10000,79.14019801980199,113.0,1.0,1.0,1.0,53,132.4572
796,10000,80.79683168316832,111.0,1.0,1.0,1.0,41,132.3252
797,10000,84.07465346534653,116.0,1.0,1.0,1.0,44,132.4847
798,10000,81.10712871287129,112.0,1.0,1.0,1.0,42,132.8633
799,10000,81.79247524752475,112.0,1.0,1.0,1.0,33,133.0621
800,10000,82.60950495049505,109.0,1.0,1.0,1.0,33,133.3092
801,10000,82.87326732673267,110.0,1.0,1.0,1.0,38,133.2673
802,10000,83.86633663366337,108.0,1.0,1.0,1.0,38,133.4325
803,10000,83.46,111.0,1.0,1.0,1.0,42,133.7823
804,10000,82.41009900990099,118.0,1.0,1.0,1.0,39,134.2136
805,10000,82.23445544554455,114.0,1.0,1.0,1.0,34,134.6822
806,10000,83.41247524752475,115.0,1.0,1.0,1.0,41,135.024
807,10000,81.34079207920792,108.0,1.0,1.0,1.0,41,135.5724
808,10000,84.40455445544555,115.0,1.0,1.0,1.0,35,135.964
809,10000,85.13564356435644,113.0,1.0,1.0,1.0,34,136.2101
810,10000,83.7439603960396,118.0,1.0,1.0,1.0,37,136.4711
811,10000,84.25366336633664,118.0,1.0,1.0,1.0,34,136.5422
812,10000,82.43009900990099,114.0,1.0,1.0,1.0,41,136.7365
813,10000,82.43841584158416,111.0,1.0,1.0,1.0,39,136.9392
814,10000,83.98039603960396,110.0,1.0,1.0,1.0,40,137.0748
815,10000,82.84415841584159,113.0,1.0,1.0,1.0,34,137.3194
816,10000,83.71544554455446,112.0,1.0,1.0,1.0,38,137.8196
817,10000,82.87227722772278,112.0,1.0,1.0,1.0,42,137.8333
818,10000,84.0429702970297,116.0,1.0,1.0,1.0,41,137.9349
819,10000,85.26554455445545,115.0,1.0,1.0,1.0,44,137.9572
820,10000,83.51485148514851,112.0,1.0,1.0,1.0,50,138.3433
821,10000,83.7160396039604,115.0,1.0,1.0,1.0,40,138.6107
822,10000,83.72455445544554,113.0,1.0,1.0,1.0,44,139.0218
823,10000,83.22811881188119,116.0,1.0,1.0,1.0,37,138.9101
824,10000,83.58970297029703,115.0,1.0,1.0,1.0,41,138.7918
825,10000,86.95762376237624,116.0,1.0,1.0,1.0,47,139.0353
826,10000,83.2110891089109,113.0,1.0,1.0,1.0,57,139.2539
827,10000,84.3360396039604,115.0,1.0,1.0,1.0,56,139.1799
828,10000,85.63742574257425,112.0,1.0,1.0,1.0,47,139.1749
829,10000,83.73960396039604,114.0,1.0,1.0,1.0,49,139.337
830,10000,83.19504950495049,112.0,1.0,1.0,1.0,59,139.7246
831,10000,84.11287128712871,114.0,1.0,1.0,1.0,66,139.6599
832,10000,84.8891089108911,114.0,1.0,1.0,1.0,65,139.6834
833,10000,84.67940594059407,112.0,1.0,1.0,1.0,73,139.7377
834,10000,86.34277227722772,115.0,1.0,1.0,1.0,65,139.8023
835,10000,83.4429702970297,113.0,1.0,1.0,1.0,55,139.9789
836,10000,83.69524752475247,114.0,1.0,1.0,1.0,63,139.9469
837,10000,83.89465346534654,116.0,1.0,1.0,1.0,62,140.0828
838,10000,85.59267326732673,117.0,1.0,1.0,1.0,53,140.2746
839,10000,86.14693069306931,115.0,1.0,1.0,1.0,52,140.6845
840,10000,83.67346534653466,113.0,1.0,1.0,1.0,57,140.8727
841,10000,83.39029702970296,118.0,1.0,1.0,1.0,64,140.7988
842,10000,84.55108910891089,115.0,1.0,1.0,1.0,59,140.7567
843,10000,84.10831683168317,116.0,1.0,1.0,1.0,54,140.9302
844,10000,84.92039603960396,120.0,1.0,1.0,1.0,54,141.4287
845,10000,87.06158415841584,118.0,1.0,1.0,1.0,50,141.4913
846,10000,84.4819801980198,114.0,1.0,1.0,1.0,53,141.6874
847,10000,84.77009900990099,120.0,1.0,1.0,1.0,52,141.8384
848,10000,86.07564356435644,122.0,1.0,1.0,1.0,49,142.1324
849,10000,84.68178217821782,119.0,1.0,1.0,1.0,41,141.8703
850,10000,84.61148514851484,115.0,1.0,1.0,1.0,47,141.9387
851,10000,86.29722772277228,123.0,1.0,1.0,1.0,43,142.3558
852,10000,87.30277227722772,120.0,1.0,1.0,1.0,51,142.3448
853,10000,86.43386138613862,118.0,1.0,1.0,1.0,56,142.6652
854,10000,87.28633663366337,124.0,1.0,1.0,1.0,58,143.0179
